"","day","year","mo","da","collision_date","NUM_COLLISIONS","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","tornado_funnel_cloud"
"1049",4,2020,4,16,"2020-04-16",138,43.7,30.9,1015.1,10,8.5,17.1,20,52,32,0.01,999.9,0,0,0,0,0,0
"1050",6,2016,4,30,"2016-04-30",581,47.3,33.1,1022.4,10,8.7,17.1,22,54,37,0,999.9,0,0,0,0,0,0
"1051",4,2017,4,20,"2017-04-20",632,47.5,44.1,1022.6,5.9,9.8,17.1,20,54,32,0.09,999.9,1,1,0,0,0,0
"1054",3,2017,4,19,"2017-04-19",580,41.7,32.2,1033.5,10,10.5,17.1,20,53.1,32,0,999.9,0,0,0,0,0,0
"1055",4,2013,4,18,"2013-04-18",553,46.5,37.3,1028.1,10,8.8,17.1,24.1,54,35.1,0,999.9,0,0,0,0,0,0
"1056",7,2019,4,28,"2019-04-28",395,46.9,36.3,1013.8,9.4,8.8,17.1,26,57,43,0.14,999.9,0,1,0,0,0,0
"1057",3,2014,4,9,"2014-04-09",595,46.8,36.1,1002.5,9.6,10,17.1,22.9,57,42.1,0.45,999.9,0,0,0,0,0,0
"1058",3,2013,4,17,"2013-04-17",535,52.1,42.7,1021.9,8.3,11,17.1,22.9,60.1,44.1,0.03,999.9,0,1,0,0,0,0
"1059",7,2017,4,23,"2017-04-23",517,46.5,39.5,1017.3,10,10.5,17.1,24.1,55.9,43,0.27,999.9,0,0,0,0,0,0
"1060",1,2019,4,29,"2019-04-29",565,47.8,34.7,1025.4,9.8,10.9,17.1,19,54,42.1,0.24,999.9,0,1,0,0,0,0
"1061",2,2016,4,26,"2016-04-26",479,46.8,42.8,1010.4,9,9.4,18.1,25.1,55,39.9,0.07,999.9,0,1,0,0,0,0
"1062",2,2015,4,7,"2015-04-07",452,44.2,40.5,1024,8.6,9.3,18.1,21,51.1,32,0.12,999.9,0,1,0,0,0,0
"1063",6,2014,4,26,"2014-04-26",548,44.9,36.6,1009.1,9.4,12.2,18.1,26,55,42.1,0,999.9,0,1,0,0,0,0
"1065",7,2014,4,20,"2014-04-20",393,44.2,31.2,1030.4,10,9.2,18.1,21,59,34,0,999.9,0,0,0,0,0,0
"1068",3,2016,4,13,"2016-04-13",700,46.7,34.2,1025.8,9.8,12.9,18.1,27,57.9,37.9,0.13,999.9,0,1,0,0,0,0
"1069",6,2016,4,2,"2016-04-02",597,50.4,47.7,1000,5,8.5,18.1,25.1,59,46,0.79,999.9,1,1,0,0,0,0
"1070",5,2014,4,11,"2014-04-11",609,48,40.6,1017.8,8.8,13.4,18.1,21,53.1,44.1,0,999.9,0,0,0,0,0,0
"1071",4,2021,4,15,"2021-04-15",270,43.8,37.3,1011.6,10,10.4,18.1,22.9,54,37,0,999.9,1,0,0,0,0,10000
"1072",4,2019,4,11,"2019-04-11",537,40.3,24,1021,10,10.8,18.1,24.1,48.9,35.1,0,999.9,0,0,0,0,0,0
"1073",1,2018,4,9,"2018-04-09",625,36.3,20.4,1018.1,10,12.6,18.1,22.9,42.1,30.9,0.01,999.9,0,0,0,0,0,0
"1074",1,2014,4,14,"2014-04-14",514,52.2,47.8,1019.3,7,14.4,18.1,22.9,57.9,39,0,999.9,0,0,0,0,0,0
"1076",1,2022,4,4,"2022-04-04",289,45,35.8,1009.2,10,12.3,18.1,22.9,52,37,0.17,999.9,1,0,0,0,0,10000
"1077",7,2015,4,5,"2015-04-05",422,41.6,27.3,1020.4,10,12.5,18.1,25.1,57,34,0.05,999.9,0,0,0,0,0,0
"1078",3,2016,4,6,"2016-04-06",628,37,15.3,1026.7,10,10.7,19,26,44.1,28.9,0,999.9,0,0,0,0,0,0
"1079",6,2015,4,11,"2015-04-11",576,47.8,40.7,1010.9,5.1,12.4,19,24.1,57.9,39.9,0.26,999.9,1,1,0,0,0,0
"1080",4,2013,4,4,"2013-04-04",566,39,18.8,1023.2,10,14,19,28,45,34,0,999.9,0,0,0,0,0,0
"1081",6,2014,4,5,"2014-04-05",580,44.8,39.6,1008.7,7.7,13.8,19,25.1,50,41,0.03,999.9,1,1,0,0,0,0
"1082",3,2019,4,10,"2019-04-10",633,41.8,34.8,1007.6,9.3,10.4,19,22.9,48.9,35.1,0.1,999.9,0,1,0,0,0,0
"1083",5,2015,4,3,"2015-04-03",491,45,41.6,1012.8,5.9,14.6,19,22,48,42.1,0,999.9,0,1,0,0,0,0
"1084",3,2015,4,15,"2015-04-15",595,50.6,35.8,1019.2,8.3,6.9,19,27,62.1,37.9,0.03,999.9,1,0,0,0,0,0
"1085",7,2017,4,30,"2017-04-30",470,53.4,40,1022.3,9.8,12.6,19,27,66.9,45,0,999.9,0,0,0,0,0,0
"1086",4,2013,4,11,"2013-04-11",517,46.2,41,1013.7,6.6,10,19,26,52,42.8,0.06,999.9,1,1,0,0,0,0
"1087",6,2015,4,25,"2015-04-25",592,43.7,27.5,1007.6,9.9,12.9,19,22.9,51.1,37,0,999.9,0,0,0,0,0,0
"1088",2,2019,4,23,"2019-04-23",592,48.8,46.6,1012.2,6.3,11.4,19,28,57.9,44.1,0.28,999.9,1,1,0,0,0,0
"1089",5,2018,4,20,"2018-04-20",707,43.2,33.2,1014.9,10,11.6,19,24.1,51.1,37,0.08,999.9,0,1,0,0,0,0
"1090",6,2016,4,23,"2016-04-23",649,53.4,49.8,1009,5.6,9.3,19,26,72,50,0.13,999.9,1,1,0,0,0,0
"1091",1,2018,4,30,"2018-04-30",656,46.2,40.4,1013.5,10,12,19,22,57.9,41,0.07,999.9,0,1,0,0,0,0
"1092",2,2019,4,9,"2019-04-09",537,41.4,38.2,1006.5,9.4,12.7,19,24.1,50,39,0.19,999.9,0,0,0,0,0,0
"1093",5,2017,4,21,"2017-04-21",690,45.7,43.4,1017,4.6,13.9,19,27,46.9,44.6,0.03,999.9,0,1,0,0,0,0
"1094",5,2013,4,19,"2013-04-19",570,52.6,49.4,1018.1,4.6,12.5,19,29.9,59,46,0,999.9,1,1,0,0,0,0
"1096",1,2013,4,22,"2013-04-22",565,43,29.8,1037.8,10,11.3,20,25.1,50,34,0,999.9,0,0,0,0,0,0
"1097",1,2014,4,28,"2014-04-28",597,46.5,37.2,1016.1,10,13.7,20,24.1,52,41,0.01,999.9,0,0,0,0,0,0
"1098",4,2016,4,21,"2016-04-21",694,49.6,39,1020.5,10,13.4,20,27,59,39,0,999.9,0,0,0,0,0,0
"1099",1,2016,4,4,"2016-04-04",683,36.5,22.1,1015.4,8.2,10.3,20,29.9,46.9,30.9,0.07,999.9,0,1,1,0,0,0
"1100",7,2015,4,19,"2015-04-19",471,46.3,37.4,1022,9.9,11,20,27,64,39.9,0,999.9,0,0,0,0,0,0
"1101",6,2013,4,6,"2013-04-06",531,40.2,22,1018.3,10,12.5,20,28.9,45,35.1,0.33,999.9,0,0,0,0,0,0
"1102",7,2018,4,1,"2018-04-01",399,44.2,40.5,1017.3,10,13.4,20,27,50,39,0,999.9,0,0,0,0,0,0
"1103",2,2015,4,14,"2015-04-14",542,49.8,46.3,1021.3,8.9,10.2,20,29.9,54,37.9,0,999.9,0,1,0,0,0,0
"1104",6,2017,4,22,"2017-04-22",551,46.7,44.5,1012.1,5.7,13.2,20,27,48.9,44.1,0.19,999.9,0,1,0,0,0,0
"1105",3,2017,4,5,"2017-04-05",587,42.6,38.4,1010.8,7.8,14.1,20,27,46.9,39,0.38,999.9,1,1,0,0,0,0
"1106",1,2019,4,1,"2019-04-01",602,41.8,26.6,1014.7,10,15.2,20,28,55.9,36,0.07,999.9,0,1,0,0,0,0
"1107",2,2013,4,9,"2013-04-09",613,49.4,43.4,1015.9,6.7,10.7,20,28,63,39.9,0,999.9,1,1,0,0,0,0
"1108",7,2018,4,8,"2018-04-08",468,37.9,28.3,1009.4,9.5,11.2,21,28,50,33.1,0.03,999.9,0,1,1,0,0,0
"1109",4,2014,4,17,"2014-04-17",508,37.5,23.8,1037.9,10,15.2,21,28.9,53.1,34,0.67,999.9,0,0,0,0,0,0
"1110",7,2019,4,21,"2019-04-21",398,52.2,51.5,1018.4,2.3,11.6,21,28,61,48.9,0.51,999.9,1,1,0,0,0,0
"1111",6,2018,4,7,"2018-04-07",487,43.5,37.2,1008.6,8.7,10.7,21,29.9,50,28.9,0.1,999.9,0,1,0,0,0,0
"1112",5,2015,4,10,"2015-04-10",486,43.9,41.7,1015.2,3.6,9.4,21,27,53.1,37,0.01,999.9,1,1,0,0,1,0
"1113",3,2015,4,1,"2015-04-01",648,37.9,24.8,1012.3,9.8,11.5,21,26,46,34,0.01,999.9,0,1,0,0,0,0
"1114",6,2018,4,14,"2018-04-14",624,47.7,45,1017.1,7,13.7,21,28.9,52,42.1,0.08,999.9,0,0,0,0,0,0
"1115",5,2015,4,24,"2015-04-24",676,44,27.7,1006,10,14.6,21,28,51.1,37.9,0,999.9,0,0,0,0,0,0
"1116",6,2017,4,29,"2017-04-29",661,54.2,51.6,1015.5,2.7,11.6,21,28,64,48.2,0.11,999.9,1,1,0,0,0,0
"1117",2,2017,4,25,"2017-04-25",723,49.7,46.6,1021.4,6.7,14.2,21,28.9,52,42.1,0.01,999.9,0,1,0,0,0,0
"1118",7,2016,4,24,"2016-04-24",448,49.1,31.2,1014.6,10,13.4,21,27,60.1,44.1,0.26,999.9,0,0,0,0,0,0
"1119",4,2018,4,26,"2018-04-26",729,50,48.9,1005.4,3.2,12.7,21,27,55,48,0.81,999.9,1,1,0,0,0,0
"1120",3,2015,4,8,"2015-04-08",457,41.2,34.2,1028.3,10,14.8,22,28,48,39,0.06,999.9,0,0,0,0,0,0
"1121",2,2013,4,23,"2013-04-23",513,44.6,40,1026.9,5.1,15,22,28.9,46.4,42.1,0.11,999.9,0,1,0,0,0,0
"1122",4,2015,4,23,"2015-04-23",612,46.9,37.6,1003.6,9.8,13.4,22,28.9,57,37.9,0.13,999.9,0,1,0,0,1,0
"1123",6,2019,4,20,"2019-04-20",456,54.5,52.8,1013.8,2.9,17.7,22,31.1,61,48.9,0,999.9,1,0,0,0,0,0
"1125",2,2014,4,15,"2014-04-15",452,52.6,48,1013.3,6.6,16,22,32.1,57.9,48.9,0,999.9,0,0,0,0,0,0
"1126",4,2019,4,4,"2019-04-04",660,44.5,26,1023.7,9.8,16.5,22,32.1,50,37,0.19,999.9,0,0,0,0,0,0
"1127",7,2017,4,16,"2017-04-16",481,51.9,46.9,1014.7,5.3,15.7,22,28,57,37,0,999.9,1,1,0,0,0,0
"1128",7,2018,4,15,"2018-04-15",510,39.7,31.5,1027.4,9,17.5,22,33,55,37,0,999.9,0,0,0,0,0,0
"1129",6,2017,4,8,"2017-04-08",627,43.9,30.6,1002.9,9.8,16.5,22,28.9,51.1,39,0,999.9,0,0,0,0,0,0
"1130",2,2018,4,17,"2018-04-17",600,45.6,41.3,1001.3,8.4,16.1,22,28.9,53.1,39,0.43,999.9,0,1,0,0,0,0
"1131",5,2019,4,19,"2019-04-19",551,53.7,50.7,1014.1,4.8,16.7,22,32.1,59,50,0,999.9,1,0,0,0,0,0
"1132",7,2016,4,10,"2016-04-10",499,40.6,23.9,1019.2,10,15.7,22,28.9,48,35.1,0,999.9,0,0,0,0,0,0
"1133",2,2014,4,29,"2014-04-29",555,44.2,36,1028.1,10,16.5,22,28,46.9,42.1,0,999.9,0,0,0,0,0,0
"1134",2,2017,4,18,"2017-04-18",516,47.8,39.2,1024.7,10,12.1,22,29.9,53.1,41,0,999.9,0,0,0,0,0,0
"1135",2,2014,4,8,"2014-04-08",606,47.7,45.8,1003.5,1.9,14.7,22.9,29.9,52,44.1,0.7,999.9,1,1,0,0,0,0
"1136",2,2013,4,2,"2013-04-02",437,39.6,18.8,1011.4,9.9,17.2,22.9,33,51.1,32,0.02,999.9,0,1,0,0,0,0
"1137",3,2022,4,20,"2022-04-20",283,49.7,34.5,1020.5,10,18.4,22.9,29.9,55.9,45,0,999.9,0,0,0,0,0,0
"1138",1,2019,4,15,"2019-04-15",657,52,51.1,997.1,2.1,15.1,22.9,32.1,68,45,0.03,999.9,1,1,0,0,1,0
"1139",6,2013,4,13,"2013-04-13",555,44.4,39.7,1008.2,8.2,12.9,22.9,33,53.6,39,1.44,999.9,1,1,0,0,0,0
"1140",4,2019,4,18,"2019-04-18",540,43.7,38.7,1023.9,9.6,12.1,22.9,29.9,55.9,34,0,999.9,0,1,0,0,0,0
"1141",5,2020,4,17,"2020-04-17",158,42.2,20.9,1020.9,10,16.3,22.9,28.9,52,32,0,999.9,0,0,0,0,0,0
"1142",5,2021,4,30,"2021-04-30",331,55.9,50,993.1,6.9,16.6,22.9,31.1,62.1,48.9,0.24,999.9,1,1,0,0,0,0
"1143",5,2020,4,24,"2020-04-24",172,46.3,42.8,1008.7,7.7,12.5,22.9,34,50,36,0.54,999.9,1,0,0,0,0,10000
"1144",4,2018,4,5,"2018-04-05",531,39.9,24,1010.7,10,17,22.9,33,57,34,0.17,999.9,0,0,0,0,0,0
"1145",6,2020,4,18,"2020-04-18",125,41,37,1010.2,6.9,15.3,22.9,28.9,46.9,36,0.61,999.9,1,0,0,0,0,10000
"1146",7,2016,4,17,"2016-04-17",568,45.8,36.5,1027.9,10,15.4,22.9,29.9,52,42.1,0,999.9,0,0,0,0,0,0
"1147",2,2019,4,16,"2019-04-16",638,47.1,32.1,1007.6,10,18.3,24.1,33,57,42.1,0.58,999.9,0,0,0,0,0,0
"1148",2,2020,4,21,"2020-04-21",121,42.4,33,1004.5,9.4,11.8,24.1,49,52,28.9,0,999.9,1,0,0,0,0,10000
"1149",5,2019,4,26,"2019-04-26",500,46.8,44.2,1011.9,7,13.9,24.1,31.1,55,39.9,0,999.9,1,1,0,0,1,0
"1150",4,2017,4,6,"2017-04-06",713,41.9,38.5,1013.6,7.9,12.9,24.1,29.9,51.8,39,0,999.9,1,1,0,0,0,0
"1151",4,2015,4,9,"2015-04-09",452,39.4,35.5,1024.6,4.5,18.7,24.1,33,46.9,37,0.18,999.9,0,1,0,0,0,0
"1152",2,2021,4,13,"2021-04-13",321,45.5,39.2,1013.8,9.8,15.2,24.1,31.1,52,37.9,0,999.9,1,0,0,0,0,10000
"1153",7,2017,4,2,"2017-04-02",514,39.7,33,1015.1,9.3,14.7,24.1,35.9,46.9,37,1.45,999.9,0,1,0,0,0,0
"1154",3,2016,4,20,"2016-04-20",697,47.3,33.8,1020.5,10,11.7,24.1,28,55,37.9,0.01,999.9,0,0,0,0,0,0
"1155",7,2020,4,19,"2020-04-19",102,44.3,35.7,1010.1,10,14.9,24.1,28.9,52,37,0.05,999.9,0,0,0,0,0,0
"1156",6,2022,4,2,"2022-04-02",276,45.2,28.3,1011,10,16.5,25.1,31.1,57,39.9,0.13,999.9,0,0,0,0,0,0
"1157",3,2013,4,3,"2013-04-03",532,42.6,15.7,1015.8,10,17,25.1,34,51.1,33.8,0,999.9,0,0,0,0,0,0
"1158",4,2020,4,2,"2020-04-02",167,42,38,998,9.4,21.7,25.1,33,45,37.9,0.15,999.9,1,0,0,0,0,10000
"1159",3,2014,4,16,"2014-04-16",570,42.9,32.6,1021.9,7.9,19.2,25.1,46,57.9,35.1,0.71,999.9,0,1,0,0,0,0
"1160",5,2018,4,13,"2018-04-13",755,47.7,45.3,1013.5,6.7,15.4,25.1,32.1,51.1,37,0.02,999.9,1,1,0,0,0,0
"1161",7,2021,4,25,"2021-04-25",273,47.9,44.8,1008.7,7.1,12,25.1,34,61,44.1,0.07,999.9,1,0,0,0,0,10000
"1162",6,2013,4,20,"2013-04-20",532,52.7,49.6,1012.4,3.6,15.2,25.1,39,57.2,46.9,0.62,999.9,1,1,0,0,0,0
"1163",3,2020,4,1,"2020-04-01",155,39.9,30.6,1009.5,10,15.5,25.1,34,44.1,34,0,999.9,1,0,0,0,0,10000
"1164",5,2017,4,7,"2017-04-07",694,47.8,42.6,994.7,6.9,14.9,25.1,34,54,39,0.12,999.9,1,1,0,0,0,0
"1165",5,2021,4,23,"2021-04-23",357,45.1,27.1,1010.6,10,19.5,25.1,36.9,53.1,36,0,999.9,0,0,0,0,0,0
"1166",3,2017,4,26,"2017-04-26",630,53.1,51.8,1011.6,1.1,17.9,25.1,34,55.4,50,0.76,999.9,1,1,0,0,0,0
"1167",3,2018,4,4,"2018-04-04",554,47.3,46.9,1005.1,3.5,15.7,26,34,55.9,39.2,0.39,999.9,1,1,0,0,0,0
"1168",2,2014,4,1,"2014-04-01",549,37.1,29.8,1015.3,9.3,17.6,26,35.9,42.8,33.8,0.03,999.9,0,1,1,0,0,0
"1169",4,2014,4,24,"2014-04-24",586,49.6,28.7,1002.9,10,19.1,26,34,57,44.1,0.12,999.9,0,1,0,0,0,0
"1170",2,2015,4,28,"2015-04-28",613,46,35.9,1004.1,9.8,15.7,26,33,57,41,0.02,999.9,0,1,0,0,0,0
"1171",4,2016,4,14,"2016-04-14",674,44,32.4,1026.1,10,15.8,26,33,52,35.1,0,999.9,0,0,0,0,0,0
"1172",2,2015,4,21,"2015-04-21",645,51.5,48.6,1004,3.6,14.3,26,35,55.9,39.9,0.32,999.9,1,1,0,0,1,0
"1173",5,2013,4,12,"2013-04-12",649,43.6,35.7,1018.6,7.7,13.8,26,35.9,51.8,39.2,0.01,999.9,0,1,0,0,0,0
"1174",3,2018,4,18,"2018-04-18",662,41.9,34.1,1005.6,10,16.6,26,34,50,37,0.05,999.9,0,1,0,0,0,0
"1175",3,2018,4,25,"2018-04-25",626,49.2,48.2,1019.5,7.1,15.1,26,35.9,55,35.1,0.01,999.9,0,1,0,0,0,0
"1176",5,2016,4,15,"2016-04-15",733,46.4,28.4,1027.7,10,17.6,26,35,53.1,39.9,0,999.9,0,0,0,0,0,0
"1177",1,2013,4,1,"2013-04-01",479,47,42.9,1005.8,6.8,16.3,26,34,51.1,44.1,0.18,999.9,0,1,0,0,0,0
"1178",6,2015,4,4,"2015-04-04",507,47.3,39.1,1004.1,4.8,13.7,26,35,57,41,0.27,999.9,1,1,0,0,0,0
"1179",5,2018,4,6,"2018-04-06",515,38,25.2,1019,9.4,12.2,27,36.9,46.9,28.9,0,999.9,0,1,1,0,0,0
"1180",6,2019,4,27,"2019-04-27",526,52.9,46.5,998.5,6.6,19.3,28,36.9,57,44.1,1.04,999.9,1,1,0,0,0,0
"1181",3,2013,4,24,"2013-04-24",598,47.5,43.6,1012.9,7,19.2,28,36.9,52,44.6,1.77,999.9,0,1,0,0,0,0
"1182",2,2016,4,5,"2016-04-05",672,35.1,23.5,1019.3,9.8,19.5,28,34,45,30.9,0,999.9,0,1,1,0,0,0
"1183",4,2020,4,9,"2020-04-09",103,43,41.5,994.5,5.7,11.6,28.9,46,51.1,30,0.27,999.9,1,1,0,0,0,0
"1184",2,2020,4,14,"2020-04-14",135,50.5,42.1,1013.3,7.5,11.9,28.9,41,57,43,0.22,999.9,0,0,0,0,0,0
"1185",1,2015,4,20,"2015-04-20",630,45.2,40.7,1019.6,8.5,16.2,28.9,38.1,52,39.9,0,999.9,0,1,0,0,0,0
"1186",6,2016,4,16,"2016-04-16",679,44.3,33.2,1028.2,10,22.9,28.9,38.1,46.9,42.8,0,999.9,0,0,0,0,0,0
"1187",5,2016,4,8,"2016-04-08",696,49.7,43.2,1001.5,7.3,15.9,29.9,46,57,44.1,0.44,999.9,0,1,0,0,0,0
"1188",3,2020,4,22,"2020-04-22",148,42,25.3,1005.6,10,17.3,29.9,39,51.1,28.9,0.23,999.9,0,0,0,0,0,0
"1189",5,2016,4,1,"2016-04-01",702,54.8,52.5,1007,2.2,18.2,29.9,39,59,46,0.01,999.9,1,1,0,0,0,0
"1190",2,2017,4,4,"2017-04-04",598,42.9,38,1015.3,6.3,16.3,29.9,40,54,32,0.03,999.9,1,1,0,0,0,0
"1191",5,2020,4,10,"2020-04-10",115,45.1,30.4,990,10,19.3,29.9,38.1,51.1,30,0,999.9,1,0,0,0,0,10000
"1192",2,2020,4,28,"2020-04-28",185,41.8,28.8,1016.4,8.7,18.8,31.1,38.1,50,39,0.13,999.9,1,0,0,0,0,10000
"1193",3,2019,4,3,"2019-04-03",613,43.7,38.8,1013.4,6.6,21.6,31.1,42.9,48.9,39.9,2.28,999.9,0,1,0,0,0,0
"1194",1,2018,4,16,"2018-04-16",741,44.7,44.7,1019.3,2.6,21.6,31.1,36.9,53.1,37,0.11,999.9,1,1,0,0,0,0
"1195",4,2016,4,7,"2016-04-07",630,50.9,44.8,1013.6,7.6,21.9,32.1,40,57,32,99.99,999.9,0,1,0,0,0,0
"1196",6,2017,4,1,"2017-04-01",591,39.8,36.9,1005.9,3.3,24.2,33,44.1,44.1,35.1,1.43,999.9,0,1,1,0,0,0
"1197",7,2016,4,3,"2016-04-03",585,41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,1,1,0,0,0
"1204",4,2021,5,20,"2021-05-20",385,54.4,47.6,1031.2,10,7.5,12,17.1,69.1,46,0,999.9,0,0,0,0,0,0
"1216",1,2020,5,25,"2020-05-25",214,56,52.4,1023.7,8.6,9.9,14,20,66,48.9,0,999.9,0,0,0,0,0,0
"1217",2,2022,5,24,"2022-05-24",277,56.3,46.5,1025.5,10,9.1,14,20,66.9,51.1,0,999.9,1,0,0,0,0,10000
"1219",3,2020,5,6,"2020-05-06",184,45.6,37.8,1012,10,6.8,14,18.1,57,37,0,999.9,1,0,0,0,0,10000
"1221",1,2021,5,10,"2021-05-10",279,49.8,44.9,1011.3,8.4,10.4,15,17.1,57,44.6,0.83,999.9,1,0,0,0,0,10000
"1222",4,2022,5,5,"2022-05-05",351,55.6,48.8,1016,8.3,9.6,15,19,62.1,46.9,1.58,999.9,1,0,0,0,0,0
"1223",3,2021,5,19,"2021-05-19",347,62.9,48.6,1023.6,10,10.3,15,22,69.1,51.1,0,999.9,0,0,0,0,0,0
"1224",6,2022,5,28,"2022-05-28",293,61.8,60.5,1009,1.6,13.5,19,26,66.9,57.9,0.02,999.9,1,1,0,0,0,0
"1225",7,2021,5,30,"2021-05-30",256,49.6,47.9,1020.7,6,15.3,19,28,54,44.1,0.17,999.9,1,1,0,0,0,0
"1226",6,2020,5,16,"2020-05-16",217,57.6,50.3,1014.8,8.2,14.1,19,27,70,50,0.15,999.9,1,0,0,0,0,10000
"1227",2,2022,5,17,"2022-05-17",314,59.1,53.2,1005.1,8.4,13.6,19,24.1,63,53.1,0.06,999.9,1,1,0,0,0,0
"1228",3,2021,5,12,"2021-05-12",329,53.1,39.1,1017.2,10,13.1,19,27,60.1,46,0,999.9,0,0,0,0,0,0
"1229",2,2020,5,5,"2020-05-05",174,51.5,36.4,1008.2,10,11.6,19,24.1,69.1,46,0.03,999.9,1,0,0,0,0,10000
"1230",7,2021,5,2,"2021-05-02",330,53.5,44.6,1008.2,10,14.1,20,28.9,60.1,43,0,999.9,0,0,0,0,0,0
"1231",4,2022,5,12,"2022-05-12",308,53,50.5,1025.6,4.3,11,20,25.1,66,46.9,0.03,999.9,1,1,0,0,0,0
"1232",2,2021,5,11,"2021-05-11",326,52.4,44.2,1014.1,9.6,10.9,20,26,60.1,45,0.75,999.9,0,0,0,0,0,0
"1233",6,2020,5,23,"2020-05-23",193,56.4,55,1017,4.1,9.7,21,28,66.2,48,0,999.9,1,1,0,0,0,0
"1235",1,2022,5,23,"2022-05-23",333,61.2,53.5,1019,6.6,13,21,27,66.9,55,0,999.9,1,0,0,0,0,0
"1236",6,2020,5,2,"2020-05-02",189,51.4,43,1009.9,7.8,13.8,21,31.1,61,43,0.35,999.9,1,1,0,0,0,0
"1237",7,2020,5,31,"2020-05-31",208,61.5,48.6,1013.1,9.8,11.7,21,25.1,66.9,55,0.03,999.9,0,0,0,0,0,0
"1238",1,2021,5,24,"2021-05-24",322,57.4,45.3,1023.2,10,9.5,21,28.9,63,51.1,0,999.9,0,0,0,0,0,0
"1239",5,2020,5,1,"2020-05-01",186,51.3,49.1,1011.6,4.9,15.8,26,35.9,55.9,43,0.45,999.9,1,1,0,0,0,0
"1240",7,2020,5,10,"2020-05-10",163,46,27,1014.8,10,21.6,26,35.9,54,37.9,0,999.9,0,0,0,0,0,0
"1241",6,2020,5,9,"2020-05-09",148,46.2,33.2,1002.3,9.4,18.6,28,41,55.9,39.9,0.18,999.9,1,0,0,0,0,10000
"1287",5,2014,5,23,"2014-05-23",660,54.9,48.6,1012.4,10,7.3,12,15.9,62.1,50,0.02,999.9,0,1,0,0,0,0
"1288",4,2016,5,19,"2016-05-19",694,53.9,44.5,1019.1,10,6.7,12,15,63,45,0.05,999.9,0,1,0,0,0,0
"1293",7,2019,5,5,"2019-05-05",529,46.9,45.9,1011.4,6.8,9.6,13,18.1,60.1,46,0.08,999.9,1,1,0,0,0,0
"1302",3,2013,5,22,"2013-05-22",570,57.8,55.1,1013.8,2.5,7.1,13,17.1,64,53.1,0,999.9,1,0,0,0,0,0
"1304",1,2014,5,12,"2014-05-12",581,57.8,46.2,1018.5,9.8,9.1,13,17.1,70,48.9,0.23,999.9,0,0,0,0,0,0
"1308",3,2017,5,10,"2017-05-10",668,48.7,38.4,1015.4,9.9,4.5,13,15.9,57,39.9,0.02,999.9,0,1,0,0,0,0
"1313",3,2018,5,9,"2018-05-09",711,51.2,50.1,1021.8,4,7.7,14,17.1,61,46.9,0,999.9,1,0,0,0,0,0
"1316",6,2014,5,10,"2014-05-10",549,54.8,49.9,1015.2,7.1,11.1,14,20,57.9,51.8,0,999.9,1,1,0,0,0,0
"1318",4,2015,5,21,"2015-05-21",615,54.8,41.1,1014.1,10,7.7,14,19,64.9,48,0,999.9,0,0,0,0,0,0
"1319",3,2018,5,16,"2018-05-16",686,55.3,53.8,1018.9,9.3,8.5,14,17.1,60.1,50,0.02,999.9,0,1,0,0,0,0
"1321",1,2015,5,4,"2015-05-04",641,52.2,47.2,1023.4,9.9,8.8,14,20,60.1,32,0,999.9,0,0,0,0,0,0
"1325",7,2019,5,12,"2019-05-12",589,45.7,41.4,1016.3,7.6,8.6,14,21,64.9,41,0.09,999.9,0,1,0,0,0,0
"1327",6,2016,5,7,"2016-05-07",571,52.5,48.8,1008.9,5.1,8.1,14,21,66,44.1,0,999.9,1,1,0,0,0,0
"1329",1,2014,5,5,"2014-05-05",618,53.7,40,1005.8,10,10.2,14,22.9,61,48,0,999.9,0,1,0,0,0,0
"1330",2,2018,5,1,"2018-05-01",713,48.4,43.7,1015.9,10,7.6,14,20,57,41,0.01,999.9,0,1,0,0,0,0
"1331",7,2018,5,13,"2018-05-13",529,49.7,48.5,1020.2,9.7,8.6,14,17.1,54,43,0.09,999.9,0,0,0,0,0,0
"1334",4,2013,5,2,"2013-05-02",585,49.9,42,1030.3,9.5,5,14,20,62.1,37.9,0,999.9,0,0,0,0,0,0
"1337",7,2015,5,31,"2015-05-31",555,64.7,60.9,1019.8,7.1,11.2,15,21,71.1,59,0,999.9,1,0,0,0,0,0
"1339",6,2013,5,25,"2013-05-25",514,55.6,52.3,1005.9,4.6,7.6,15,18.1,61,51.8,1.03,999.9,1,1,0,0,0,0
"1340",7,2014,5,18,"2014-05-18",507,56.5,46.1,1017.6,9.8,8.5,15,20,63,50,0.43,999.9,0,0,0,0,0,0
"1341",4,2014,5,15,"2014-05-15",659,57.8,51.8,1026,10,9.6,15,20,64.9,53.6,0,999.9,0,0,0,0,0,0
"1342",1,2019,5,20,"2019-05-20",689,57.2,55,1012.4,4.9,11.3,15,22,63,45,0,999.9,1,0,0,0,0,0
"1343",2,2018,5,29,"2018-05-29",809,57.7,55.8,1015.6,6,8.5,15,19,77,50,0.01,999.9,1,0,0,0,0,0
"1344",1,2014,5,26,"2014-05-26",433,56.7,51.1,1015.3,9.6,10.3,15,19,63,51.1,0,999.9,0,1,0,0,0,0
